ID,Fi,Lambda,E_utm,N_utm,distance_m,label_text,epoch_col,epoch_date,risk,top20
D10115719234,-33.48476713,149.00878057,686634.088638461,6293164.148444943,2232.293060178385,far-field,D20180213,2018-02-13,0.0008327652,0
D10115719235,-33.48475707,149.00873779,686630.1349308392,6293165.3409802,2231.4284973118356,far-field,D20180213,2018-02-13,9.9223194e-05,0
D10115719236,-33.48474657,149.00869315,686626.0093275417,6293166.585652333,2230.53439343355,far-field,D20180213,2018-02-13,0.0009616136,0
D10115719240,-33.48470487,149.00851585,686609.6233455183,6293171.5287886495,2227.061620390732,far-field,D20180213,2018-02-13,0.012048454,0
D10115719242,-33.48468149,149.00841656,686600.4470631671,6293174.300041168,2225.1746743449926,far-field,D20180213,2018-02-13,0.019087367,0
D10115719244,-33.4846573,149.00831384,686590.9537836281,6293177.167276476,2223.264573197429,far-field,D20180213,2018-02-13,0.00037924392,0
D10115719247,-33.48462221,149.00816481,686577.1805588324,6293181.326513202,2220.5685541713933,far-field,D20180213,2018-02-13,0.0007298148,0
D10115719248,-33.48461108,149.00811749,686572.8072574991,6293182.645843817,2219.73015883514,far-field,D20180213,2018-02-13,0.0011595716,0
D10115719249,-33.48459998,149.00807033,686568.4487586219,6293183.961557918,2218.904397562559,far-field,D20180213,2018-02-13,0.013302535,0
D10115719253,-33.48455503,149.00787935,686550.7984890558,6293189.289592511,2215.652786242709,far-field,D20180213,2018-02-13,0.06486088,0
D10115719254,-33.4845439,149.00783206,686546.4279689158,6293190.6088569155,2214.870552378792,far-field,D20180213,2018-02-13,0.1327974,0
D10115719255,-33.48453282,149.007785,686542.0787130606,6293191.92216113,2214.101605138931,far-field,D20180213,2018-02-13,0.0014261703,0
D10115719256,-33.48452179,149.0077381,686537.7442167916,6293193.229630995,2213.343045657762,far-field,D20180213,2018-02-13,0.011826181,0
D10115719258,-33.48449962,149.00764391,686529.0392164597,6293195.857464122,2211.848657500407,far-field,D20180213,2018-02-13,0.005863926,0
D10115719259,-33.48448779,149.00759365,686524.3942066403,6293197.259682722,2211.066136081421,far-field,D20180213,2018-02-13,0.00026895246,0
D10115719260,-33.48447595,149.00754337,686519.7473585557,6293198.663043924,2210.294214024662,far-field,D20180213,2018-02-13,0.19508594,1
D10115719261,-33.48446411,149.00749309,686515.1005092462,6293200.066402825,2209.5326837835487,far-field,D20180213,2018-02-13,0.026402896,0
D10115719264,-33.48442821,149.00734064,686501.0111604116,6293204.321499024,2207.2874272201366,far-field,D20180213,2018-02-13,4.1360508e-07,0
D10115719265,-33.48441583,149.00728809,686496.1545254919,6293205.788811074,2206.536219056191,far-field,D20180213,2018-02-13,0.10064939,0
D10115719266,-33.48440338,149.00723526,686491.2720204666,6293207.264386401,2205.792919108311,far-field,D20180213,2018-02-13,0.00019248042,0
D10115719269,-33.48436591,149.00707619,686476.5708583303,6293211.705446671,2203.6229241439264,far-field,D20180213,2018-02-13,0.0018369798,0
D10115719274,-33.48430581,149.006821,686452.9862878072,6293218.828725729,2200.3598803704676,far-field,D20180213,2018-02-13,0.0013737234,0
D10115719277,-33.48427178,149.00667644,686439.6260560793,6293222.8621813925,2198.6301646492325,far-field,D20180213,2018-02-13,0.017701807,0
D10115719281,-33.48422827,149.00649153,686422.5366238031,6293228.019381808,2196.542974018095,far-field,D20180213,2018-02-13,0.002292041,0
D10115719282,-33.48421821,149.00644876,686418.5837980241,6293229.211810014,2196.080173114581,far-field,D20180213,2018-02-13,0.18771306,1
D10115719284,-33.4841981,149.00636321,686410.6771931257,6293231.595570438,2195.1761942968164,far-field,D20180213,2018-02-13,0.07261074,0
D10115719286,-33.48417782,149.00627697,686402.7068309747,6293233.999415632,2194.2968008584335,far-field,D20180213,2018-02-13,0.00031601574,0
D10115719287,-33.48416796,149.00623503,686398.8306996513,6293235.168165799,2193.8801641924415,far-field,D20180213,2018-02-13,1.1855547e-05,0
D10115719294,-33.48410093,149.00594987,686372.475919106,6293243.1135709165,2191.2384669690987,far-field,D20180213,2018-02-13,0.22004291,1
D10115719295,-33.48409189,149.00591138,686368.9186146288,6293244.185179484,2190.89771808841,far-field,D20180213,2018-02-13,0.01587812,0
D10115719298,-33.48406494,149.00579662,686358.3123092852,6293247.379870065,2189.8814118155997,far-field,D20180213,2018-02-13,1.7106824e-05,0
D10115719299,-33.48405601,149.00575859,686354.7975116954,6293248.43844885,2189.5445260909073,far-field,D20180213,2018-02-13,0.008874852,0
D10115719300,-33.4840471,149.00572065,686351.291033792,6293249.494646821,2189.2085535640026,far-field,D20180213,2018-02-13,0.00173281,0
D10115719301,-33.48403795,149.00568171,686347.6921445502,6293250.579253794,2188.8642582751745,far-field,D20180213,2018-02-13,0.66886747,1
D10115719303,-33.48401932,149.00560244,686340.3659052992,6293252.787554607,2188.1637233533756,far-field,D20180213,2018-02-13,0.0863011,0
D10115719305,-33.48400071,149.00552321,686333.0433371605,6293254.993559982,2187.4624373634792,far-field,D20180213,2018-02-13,0.105162986,0
D10115719309,-33.48396384,149.00536629,686318.5405463991,6293259.3639757205,2186.074692022922,far-field,D20180213,2018-02-13,0.0007877575,0
D10115719311,-33.48394576,149.00528933,686311.4277735217,6293261.507114737,2185.393810451104,far-field,D20180213,2018-02-13,0.02892492,0
D10115719313,-33.48392756,149.00521188,686304.2697215923,6293263.66443536,2184.7090937946,far-field,D20180213,2018-02-13,0.0035289996,0
D10115719314,-33.48391842,149.00517296,686300.6726598511,6293264.747879455,2184.3644058988066,far-field,D20180213,2018-02-13,0.00055135234,0
D10115719316,-33.48390005,149.00509475,686293.4443446982,6293266.925408201,2183.672070675075,far-field,D20180213,2018-02-13,0.0914956,0
D10115719317,-33.48389081,149.00505545,686289.8121834391,6293268.020619731,2183.325127491876,far-field,D20180213,2018-02-13,0.010080094,0
D10115719320,-33.48386292,149.00493675,686278.841719259,6293271.326533893,2182.2753515090703,far-field,D20180213,2018-02-13,0.00020937581,0
D10115719321,-33.48385371,149.00489756,686275.2197125016,6293272.4182154955,2181.928944419374,far-field,D20180213,2018-02-13,0.00014871336,0
D10115719322,-33.48384384,149.00485556,686271.3379991167,6293273.588129664,2181.5576586504167,far-field,D20180213,2018-02-13,0.0026766646,0
D10115719323,-33.48383323,149.00481045,686267.1688727436,6293274.845686099,2181.1598260206447,far-field,D20180213,2018-02-13,0.012095963,0
D10115719326,-33.48380126,149.00467461,686254.6143957223,6293278.6347848475,2179.96389466624,far-field,D20180213,2018-02-13,0.0015462819,0
D10115719327,-33.48379069,149.00462966,686250.4600477563,6293279.887610924,2179.5672194804256,far-field,D20180213,2018-02-13,0.001361328,0
D10115719329,-33.48376773,149.00453213,686241.4462274117,6293282.608778248,2178.7092021224157,far-field,D20180213,2018-02-13,0.0003126039,0
D10115719333,-33.48372096,149.00433351,686223.0895792384,6293288.151735328,2176.9630535818183,far-field,D20180213,2018-02-13,0.1264278,0
D10115719338,-33.48366799,149.00410837,686202.2818085866,6293294.429784704,2174.9790675967656,far-field,D20180213,2018-02-13,0.0006712378,0
D10115719341,-33.48363794,149.00398061,686190.474011234,6293297.991383118,2173.852277850374,far-field,D20180213,2018-02-13,0.0030331123,0
D10115719343,-33.48361899,149.00389996,686183.020154894,6293300.237523217,2173.1389584808558,far-field,D20180213,2018-02-13,0.077833824,0
D10115719344,-33.48360941,149.00385922,686179.2548863168,6293301.372979474,2172.779401646727,far-field,D20180213,2018-02-13,0.0009848854,0
D10115719345,-33.48359977,149.00381822,686175.4655847934,6293302.515554311,2172.4174304279754,far-field,D20180213,2018-02-13,7.341723e-05,0
D10115719346,-33.48359006,149.00377692,686171.6485547031,6293303.6664284,2172.05275330589,far-field,D20180213,2018-02-13,0.0112709245,0
D10115719349,-33.48355959,149.00364736,686159.6743702239,6293307.277792771,2170.9096948390784,far-field,D20180213,2018-02-13,0.0002479425,0
D10115719359,-33.48346126,149.00322914,686121.0215594432,6293318.9321614085,2167.252540103097,far-field,D20180213,2018-02-13,0.0044507054,0
D10115719363,-33.48342428,149.00307178,686106.4779427504,6293323.315237088,2166.0007836184645,far-field,D20180213,2018-02-13,0.107384145,0
D10115719364,-33.48341506,149.00303251,686102.8484879985,6293324.408104593,2165.7040049454417,far-field,D20180213,2018-02-13,0.060548276,0
D10115719365,-33.4834058,149.00299311,686099.2070377753,6293325.505639597,2165.413857151398,far-field,D20180213,2018-02-13,0.000568496,0
D10115719370,-33.4833603,149.00279944,686081.3075058267,6293330.8986071255,2164.0824155590144,far-field,D20180213,2018-02-13,0.09236981,0
D10115719372,-33.48334247,149.00272355,686074.2935329105,6293333.011924372,2163.604578204628,far-field,D20180213,2018-02-13,0.009152829,0
D10115719373,-33.4833336,149.00268578,686070.8027111094,6293334.063277015,2163.3755576600242,far-field,D20180213,2018-02-13,0.0007009372,0
D10115719377,-33.4832948,149.00252073,686055.5483485814,6293338.661889179,2162.4507028463754,far-field,D20180213,2018-02-13,0.03733048,0
D10115719381,-33.4832543,149.00234857,686039.6369079314,6293343.461742589,2161.61369769846,far-field,D20180213,2018-02-13,0.0019232379,0
D10115719382,-33.48324367,149.00230336,686035.4584770458,6293344.721593283,2161.414445723473,far-field,D20180213,2018-02-13,9.7657365e-05,0
D10115719385,-33.4832117,149.00216749,686022.9010474022,6293348.510435977,2160.871047159346,far-field,D20180213,2018-02-13,2.3975242e-06,0
D10115719391,-33.4831479,149.00189638,685997.8444051245,6293356.071416684,2160.0252164417398,far-field,D20180213,2018-02-13,0.0053471876,0
D10115719401,-33.48304281,149.00144973,685956.5638116687,6293368.525706547,2159.320688431706,far-field,D20180213,2018-02-13,0.0002880855,0
D10115719406,-33.48299434,149.00124355,685937.5079816056,6293374.270171672,2159.281423460879,far-field,D20180213,2018-02-13,0.00067531073,0
D10115719409,-33.48296894,149.00113537,685927.5095563728,6293377.280700484,2159.330802538315,far-field,D20180213,2018-02-13,0.00012071523,0
D10115719410,-33.48296045,149.00109921,685924.1675039944,6293378.286974406,2159.3585488971044,far-field,D20180213,2018-02-13,6.0470616e-06,0
D10115719412,-33.48294348,149.00102693,685917.4870930002,6293380.298338082,2159.430848946114,far-field,D20180213,2018-02-13,0.00021276945,0
D10115719413,-33.48293501,149.00099087,685914.1542885714,6293381.302211413,2159.4757489516005,far-field,D20180213,2018-02-13,0.00020183441,0
D10115719416,-33.48291061,149.00088688,685904.5430725368,6293384.194315467,2159.6338633253545,far-field,D20180213,2018-02-13,0.000888043,0
D10115719417,-33.48290252,149.00085238,685901.3544179893,6293385.153249965,2159.696081616099,far-field,D20180213,2018-02-13,2.8679151e-05,0
D10115719418,-33.48289442,149.00081788,685898.1657842407,6293386.113292333,2159.764504555288,far-field,D20180213,2018-02-13,0.0359536,0
D10115719419,-33.48288649,149.00078407,685895.0409055101,6293387.053245641,2159.8356773285104,far-field,D20180213,2018-02-13,1.7672444e-05,0
D10115719420,-33.48287839,149.00074955,685891.8504121021,6293388.013321685,2159.913800770716,far-field,D20180213,2018-02-13,0.013524544,0
D10115719424,-33.48284258,149.00059711,685877.7613024134,6293392.257484131,2160.324554182492,far-field,D20180213,2018-02-13,3.3972083e-06,0
D10115719446,-33.48265798,148.99981078,685805.0851322265,6293414.136643451,2164.0186030143136,far-field,D20180213,2018-02-13,0.53700125,1
D10115719449,-33.48263194,148.99969992,685794.8389569258,6293417.222801449,2164.754446801634,far-field,D20180213,2018-02-13,0.003511118,0
D10115719450,-33.48262316,148.99966254,685791.384128912,6293418.263371542,2165.0144005248435,far-field,D20180213,2018-02-13,9.860351e-05,0
D10115719451,-33.48261435,148.99962502,685787.9163546305,6293419.3075178135,2165.2810277697977,far-field,D20180213,2018-02-13,0.00045358288,0
D10115719457,-33.48255962,148.99939209,685766.3879341169,6293425.793720467,2167.0748863912754,far-field,D20180213,2018-02-13,3.5079578e-05,0
D10115719458,-33.48255042,148.99935297,685762.7723057641,6293426.883970164,2167.3997835991636,far-field,D20180213,2018-02-13,3.3751137e-06,0
D10115719466,-33.48247977,148.99905218,685734.9718669592,6293435.256999487,2170.106138737372,far-field,D20180213,2018-02-13,5.9445347e-06,0
D10115719469,-33.48245266,148.9989368,685724.3079083869,6293438.469826602,2171.2474043684592,far-field,D20180213,2018-02-13,1.1332615e-06,0
D10115719474,-33.48240701,148.99874255,685706.3544195812,6293443.879751481,2173.297284845324,far-field,D20180213,2018-02-13,0.03969094,0
D10115719484,-33.48231681,148.99835866,685670.8734304826,6293454.569267198,2177.815638660494,far-field,D20180213,2018-02-13,0.0009078013,0
D10115719486,-33.48229834,148.99828006,685663.6088297828,6293456.758098252,2178.817519695845,far-field,D20180213,2018-02-13,0.00013795147,0
D10115719489,-33.48227057,148.9981619,685652.6879009603,6293460.049007524,2180.3728853022917,far-field,D20180213,2018-02-13,2.1562104e-05,0
D10115818952,-33.48751707,149.01992711,687663.9386273941,6292839.092090763,2665.0832515286247,far-field,D20180213,2018-02-13,0.23732738,1
D10115818966,-33.48739007,149.01938616,687613.9467597718,6292854.153915153,2635.0628645336733,far-field,D20180213,2018-02-13,6.4834776e-06,0
D10115818971,-33.48734324,149.01918678,687595.5210768175,6292859.707584797,2624.174964524336,far-field,D20180213,2018-02-13,5.482242e-05,0
D10115818972,-33.48733383,149.01914672,687591.8189352531,6292860.8235263955,2621.9989741488644,far-field,D20180213,2018-02-13,0.064021945,0
D10115818975,-33.48730514,149.01902459,687580.5323008983,6292864.225879049,2615.389320414318,far-field,D20180213,2018-02-13,0.9726428,1
D10115818987,-33.48718943,149.01853203,687535.0123360886,6292877.9478053,2589.105501355135,far-field,D20180213,2018-02-13,0.0058492483,0
D10115818988,-33.48717962,149.0184903,687531.155865045,6292879.111099005,2586.907097328227,far-field,D20180213,2018-02-13,0.01181253,0
D10115818989,-33.48716907,149.01844544,687527.0101436691,6292880.36210973,2584.5490215342297,far-field,D20180213,2018-02-13,0.03047518,0
D10115818991,-33.48714769,149.01835449,687518.6050079243,6292882.8973989375,2579.783220042118,far-field,D20180213,2018-02-13,0.005614749,0
D10115818994,-33.48711561,149.01821808,687505.9987121918,6292886.701400498,2572.675900954333,far-field,D20180213,2018-02-13,0.0020921412,0
D10115818995,-33.48710493,149.01817268,687501.8030873949,6292887.967792178,2570.32127239877,far-field,D20180213,2018-02-13,0.0059497915,0
D10115818996,-33.48709425,149.01812724,687497.6037447298,6292889.234254244,2567.969197173982,far-field,D20180213,2018-02-13,0.0026526165,0
D10115818997,-33.48708369,149.01808236,687493.4561785955,6292890.486395241,2565.652213486942,far-field,D20180213,2018-02-13,0.015594097,0
D10115819000,-33.48705241,149.0179493,687481.1594286215,6292894.195594666,2558.811496953313,far-field,D20180213,2018-02-13,0.00012014484,0
D10115819001,-33.48704293,149.01790894,687477.4295374322,6292895.3197957985,2556.7451003998194,far-field,D20180213,2018-02-13,0.000110918,0
D10115819008,-33.4869817,149.01764807,687453.3209801482,6292902.5811625365,2543.4888023331064,far-field,D20180213,2018-02-13,2.2349677e-05,0
D10115819013,-33.48693654,149.01745572,687435.5447721721,6292907.936624486,2533.8311476588556,far-field,D20180213,2018-02-13,7.9034115e-05,0
D10115819018,-33.48688973,149.01725642,687417.1262938876,6292913.487581545,2523.9309751114993,far-field,D20180213,2018-02-13,0.0030526912,0
D10115819020,-33.48687108,149.01717701,687409.7875435783,6292915.699188168,2520.0162790016307,far-field,D20180213,2018-02-13,0.0024094642,0
D10115819021,-33.48686172,149.01713714,687406.1029105558,6292916.809168629,2518.0570094033806,far-field,D20180213,2018-02-13,0.00027469394,0
D10115819023,-33.48684279,149.01705656,687398.6560401618,6292919.053930094,2514.1114923727887,far-field,D20180213,2018-02-13,4.0711464e-05,0
D10115819024,-33.48683309,149.01701526,687394.8392588313,6292920.204192817,2512.0960350707414,far-field,D20180213,2018-02-13,1.12024445e-05,0
D10115819031,-33.48676967,149.01674517,687369.8785648985,6292927.724854959,2499.0310062352123,far-field,D20180213,2018-02-13,2.5118313e-06,0
D10115819035,-33.48673823,149.01661108,687357.486363741,6292931.453495244,2492.616928089087,far-field,D20180213,2018-02-13,0.05514327,0
D10115819039,-33.48670493,149.01646911,687344.3659335197,6292935.402609866,2485.8822565179885,far-field,D20180213,2018-02-13,2.324431e-05,0
D10115819040,-33.48669623,149.01643205,687340.9409766349,6292936.434301083,2484.134237907283,far-field,D20180213,2018-02-13,8.151772e-06,0
D10115819043,-33.48666999,149.01632024,687330.6078625373,6292939.546029797,2478.883643056619,far-field,D20180213,2018-02-13,4.010555e-05,0
D10115819123,-33.4859324,149.0131797,687040.3681692136,6293027.005855999,2346.970779221915,far-field,D20180213,2018-02-13,3.0692067e-05,0
